0,9.11658e-11,2.73038e-10,7.17386e-10,1.82212e-09,4.52808e-09,1.10269e-08,2.63203e-08,6.158e-08,1.41223e-07,3.17456e-07,6.99483e-07,1.51072e-06,3.19819e-06,6.6365e-06,1.34986e-05,2.69123e-05,5.25931e-05,0.000100744,0.000189158,0.000348133,0.000628027,0.00111052,0.00192481,0.00327013,0.00544571,0.00888912,0.0142225,0.0223054,0.0342891,0.0516674,0.0763119,0.110479,0.156778,0.218073,0.297326,0.397354,0.52052,0.668361,0.841199,1.03777,1.25492,1.48747,1.72819,1.96812,2.19698,2.40391,2.57826,2.71054,2.79326,2.82164,2.79414,2.71256,2.582,2.41039,2.20785,1.98589,1.75663,1.53208,1.3235,1.1411,0.993823,0.88932,0.834075,0.833499,0.891977,1.01278,1.19782,1.4472,1.75871,2.1272,2.54413,2.99723,3.47059,3.94511,4.39936,4.81098,5.15823,5.42178,5.58638,5.64224,5.58595,5.42077,5.15635,4.80772,4.3939,3.93617,3.45627,2.97473,2.50947,2.07484,1.68114,1.3345,1.03719,0.788169,0.58376,0.418368,0.285111,0.176348,0.0840461,2.23517e-07,0,1.02504e-10,3.05848e-10,7.99935e-10,2.02228e-09,5.00218e-09,1.21262e-08,2.88161e-08,6.71279e-08,1.53297e-07,3.4318e-07,7.53134e-07,1.62025e-06,3.41704e-06,7.06447e-06,1.43175e-05,2.84457e-05,5.54019e-05,0.000105777,0.000197978,0.000363248,0.000653352,0.001152,0.00199119,0.00337391,0.00560419,0.00912537,0.0145662,0.022793,0.0349634,0.0525757,0.0775023,0.111996,0.158652,0.220317,0.299923,0.400246,0.523605,0.671486,0.844166,1.04034,1.25685,1.48849,1.72809,1.96674,2.19424,2.39983,2.573,2.70434,2.78647,2.81466,2.78738,2.70644,2.57687,2.40653,2.20542,1.98498,1.75722,1.53407,1.32677,1.14549,0.99917,0.895477,0.840909,0.840881,0.899768,1.02081,1.20586,1.45497,1.76583,2.13326,2.54865,2.99976,3.47074,3.94257,4.39403,4.80293,5.14777,5.40941,5.57279,5.62822,5.57234,5.40837,5.14583,4.79957,4.38841,3.9334,3.45607,2.97676,2.5133,2.07996,1.68703,1.34067,1.04323,0.793745,0.588637,0.422385,0.288173,0.178406,0.0850782,2.26212e-07,
0,1.15109e-10,3.42191e-10,8.90967e-10,2.24197e-09,5.52019e-09,1.33219e-08,3.15188e-08,7.311e-08,1.66261e-07,3.70689e-07,8.10279e-07,1.73646e-06,3.64837e-06,7.51517e-06,1.51769e-05,3.00492e-05,5.83293e-05,0.000111005,0.000207112,0.000378852,0.000679419,0.00119456,0.00205913,0.00347986,0.00576555,0.00936533,0.0149145,0.023286,0.0356437,0.05349,0.0786981,0.113516,0.160528,0.22256,0.302512,0.403126,0.52667,0.674586,0.847103,1.04288,1.25874,1.48948,1.72797,1.96535,2.1915,2.39578,2.56777,2.69819,2.77972,2.80772,2.78067,2.70036,2.57177,2.40268,2.203,1.98406,1.7578,1.53605,1.33003,1.14986,1.0045,0.901617,0.847726,0.848245,0.907537,1.02881,1.21387,1.46269,1.7729,2.13925,2.55312,3.00225,3.47085,3.94003,4.38871,4.79492,5.13737,5.39713,5.5593,5.61431,5.55883,5.39604,5.13536,4.79146,4.38293,3.93061,3.45582,2.97874,2.51706,2.08501,1.69285,1.34678,1.04922,0.799292,0.593494,0.42639,0.291228,0.180461,0.0861095,2.29295e-07,
0,1.29106e-10,3.82402e-10,9.91245e-10,2.48287e-09,6.08563e-09,1.46213e-08,3.44431e-08,7.9555e-08,1.80171e-07,4.00084e-07,8.71103e-07,1.85967e-06,3.89273e-06,7.98954e-06,1.60782e-05,3.17252e-05,6.13788e-05,0.000116434,0.000216566,0.000394955,0.000706241,0.00123824,0.00212865,0.00358798,0.00592982,0.009609,0.0152673,0.0237842,0.0363297,0.0544102,0.0798994,0.11504,0.162406,0.2248,0.305095,0.405992,0.529716,0.677661,0.850011,1.04539,1.2606,1.49045,1.72783,1.96394,2.18877,2.39174,2.56258,2.69208,2.77303,2.80084,2.77401,2.69432,2.56671,2.39886,2.2006,1.98315,1.75836,1.53802,1.33326,1.15421,1.00981,0.907741,0.854528,0.855592,0.915285,1.03678,1.22184,1.47036,1.77992,2.14519,2.55753,3.00468,3.47092,3.93746,4.3834,4.78695,5.12703,5.38493,5.5459,5.6005,5.54541,5.38381,5.12496,4.78338,4.37746,3.9278,3.45553,2.98067,2.52077,2.09,1.69861,1.35285,1.05518,0.804808,0.598331,0.430383,0.294277,0.182513,0.0871398,2.32758e-07,
0,1.44629e-10,4.26846e-10,1.10159e-09,2.74677e-09,6.70225e-09,1.60321e-08,3.76044e-08,8.6493e-08,1.95083e-07,4.31472e-07,9.35797e-07,1.99023e-06,4.1507e-06,8.48853e-06,1.7023e-05,3.3476e-05,6.4554e-05,0.000122069,0.000226348,0.000411567,0.000733831,0.00128304,0.00219976,0.00369829,0.00609698,0.00985638,0.0156246,0.0242878,0.0370216,0.0553363,0.0811059,0.116568,0.164284,0.227038,0.30767,0.408845,0.532744,0.680711,0.85289,1.04787,1.26243,1.49139,1.72767,1.96253,2.18604,2.38773,2.55741,2.68601,2.76639,2.79401,2.7674,2.68833,2.56168,2.39506,2.1982,1.98223,1.75892,1.53997,1.33647,1.15854,1.0151,0.913848,0.861312,0.86292,0.923011,1.04473,1.22977,1.47799,1.78688,2.15108,2.56188,3.00707,3.47096,3.93489,4.3781,4.77902,5.11676,5.37282,5.53261,5.58679,5.5321,5.37165,5.11462,4.77534,4.37199,3.92498,3.45521,2.98254,2.52441,2.09492,1.70431,1.35886,1.06109,0.810295,0.603147,0.434363,0.29732,0.184562,0.0881691,2.36591e-07,
0,1.61828e-10,4.75912e-10,1.2229e-09,3.03555e-09,7.37404e-09,1.75624e-08,4.10189e-08,9.39556e-08,2.11058e-07,4.64964e-07,1.00456e-06,2.12849e-06,4.42287e-06,9.01311e-06,1.80128e-05,3.53041e-05,6.78586e-05,0.000127914,0.000236466,0.000428698,0.000762199,0.00132898,0.00227249,0.00381081,0.00626707,0.0101075,0.0159865,0.0247966,0.0377192,0.0562681,0.0823175,0.1181,0.166164,0.229273,0.310238,0.411686,0.535753,0.683738,0.85574,1.05032,1.26423,1.49231,1.7275,1.96111,2.18331,2.38373,2.55227,2.67998,2.75979,2.78723,2.76085,2.68239,2.55668,2.39128,2.19581,1.98131,1.75946,1.5419,1.33967,1.16285,1.02037,0.919938,0.86808,0.870231,0.930714,1.05264,1.23767,1.48558,1.7938,2.1569,2.56618,3.0094,3.47096,3.9323,4.37282,4.77112,5.10655,5.36078,5.51941,5.57318,5.51888,5.35958,5.10434,4.76733,4.36653,3.92213,3.45485,2.98436,2.52799,2.09978,1.70996,1.36482,1.06696,0.81575,0.607943,0.438331,0.300356,0.186607,0.0891971,2.40788e-07,
0,1.8086e-10,5.30025e-10,1.35611e-09,3.35128e-09,8.10527e-09,1.92209e-08,4.47039e-08,1.01976e-07,2.28158e-07,5.00675e-07,1.0776e-06,2.2748e-06,4.70985e-06,9.56429e-06,1.90493e-05,3.7212e-05,7.12963e-05,0.000133976,0.000246926,0.000446356,0.000791359,0.00137607,0.00234684,0.00392555,0.00644009,0.0103623,0.0163529,0.0253107,0.0384225,0.0572057,0.0835341,0.119635,0.168045,0.231505,0.312798,0.414513,0.538742,0.68674,0.858562,1.05273,1.266,1.4932,1.7273,1.95969,2.18059,2.37974,2.54717,2.674,2.75325,2.7805,2.75434,2.67648,2.55172,2.38752,2.19343,1.98039,1.76,1.54381,1.34285,1.16715,1.02563,0.92601,0.874831,0.877522,0.938395,1.06053,1.24553,1.49311,1.80066,2.16267,2.57042,3.0117,3.47093,3.9297,4.36754,4.76326,5.0964,5.34883,5.5063,5.55967,5.50575,5.34759,5.09412,4.75936,4.36108,3.91927,3.45445,2.98612,2.53151,2.10458,1.71554,1.37073,1.07279,0.821176,0.612717,0.442285,0.303384,0.18865,0.0902239,2.45339e-07,
0,2.01898e-10,5.89639e-10,1.50224e-09,3.69613e-09,8.90048e-09,2.10168e-08,4.86776e-08,1.1059e-07,2.4645e-07,5.38727e-07,1.15514e-06,2.42953e-06,5.01227e-06,1.01431e-05,2.0134e-05,3.92022e-05,7.48707e-05,0.00014026,0.000257736,0.000464553,0.000821323,0.00142433,0.00242283,0.00404253,0.00661605,0.0106208,0.0167238,0.0258299,0.0391314,0.0581488,0.0847557,0.121174,0.169926,0.233734,0.315351,0.417327,0.541713,0.689718,0.861356,1.05512,1.26774,1.49406,1.72709,1.95825,2.17787,2.37578,2.54209,2.66805,2.74675,2.77383,2.74788,2.67062,2.54679,2.38378,2.19106,1.97947,1.76052,1.54572,1.346,1.17142,1.03087,0.932065,0.881565,0.884795,0.946053,1.06839,1.25335,1.50061,1.80747,2.16839,2.57461,3.01394,3.47087,3.92708,4.36227,4.75544,5.08631,5.33696,5.49329,5.54626,5.49272,5.33567,5.08395,4.75142,4.35564,3.9164,3.45401,2.98784,2.53497,2.10931,1.72107,1.37659,1.07858,0.82657,0.61747,0.446227,0.306405,0.190688,0.0912492,2.50237e-07,
0,2.25128e-10,6.55247e-10,1.6624e-09,4.07244e-09,9.76448e-09,2.29599e-08,5.29591e-08,1.19834e-07,2.66002e-07,5.79243e-07,1.23738e-06,2.59307e-06,5.33079e-06,1.07506e-05,2.12687e-05,4.12772e-05,7.85858e-05,0.000146771,0.000268904,0.000483297,0.000852103,0.00147377,0.00250048,0.00416176,0.00679496,0.0108831,0.0170992,0.0263544,0.0398459,0.0590975,0.0859821,0.122716,0.171808,0.23596,0.317896,0.420129,0.544666,0.692672,0.864122,1.05748,1.26946,1.4949,1.72685,1.95681,2.17516,2.37183,2.53705,2.66214,2.7403,2.7672,2.74146,2.6648,2.54189,2.38007,2.1887,1.97855,1.76104,1.5476,1.34915,1.17567,1.03609,0.938103,0.888281,0.892048,0.953687,1.07622,1.26114,1.50806,1.81422,2.17405,2.57875,3.01614,3.47078,3.92446,4.35702,4.74765,5.07628,5.32517,5.48037,5.53295,5.47978,5.32384,5.07385,4.74351,4.35021,3.9135,3.45353,2.9895,2.53837,2.11399,1.72654,1.3824,1.08433,0.831934,0.622202,0.450154,0.309418,0.192723,0.092273,2.55477e-07,
0,2.50752e-10,7.27377e-10,1.83776e-09,4.48269e-09,1.07024e-08,2.50604e-08,5.75685e-08,1.29745e-07,2.86886e-07,6.22356e-07,1.32458e-06,2.76583e-06,5.66605e-06,1.13879e-05,2.2455e-05,4.34397e-05,8.24454e-05,0.000153514,0.000280436,0.000502598,0.00088371,0.0015244,0.0025798,0.00428325,0.00697683,0.0111491,0.0174791,0.0268839,0.0405659,0.0600516,0.0872132,0.12426,0.17369,0.238183,0.320433,0.422917,0.547599,0.695603,0.86686,1.05981,1.27114,1.49571,1.7266,1.95536,2.17245,2.3679,2.53203,2.65627,2.73389,2.76062,2.7351,2.65902,2.53703,2.37638,2.18635,1.97763,1.76155,1.54948,1.35227,1.17991,1.04129,0.944123,0.89498,0.899282,0.961299,1.08402,1.26889,1.51547,1.82093,2.17966,2.58284,3.0183,3.47066,3.92182,4.35178,4.7399,5.06632,5.31346,5.46754,5.51973,5.46694,5.31208,5.06381,4.73564,4.34478,3.9106,3.45303,2.99111,2.54171,2.11861,1.73195,1.38816,1.09004,0.837267,0.626913,0.454068,0.312423,0.194754,0.0932953,2.61049e-07,
0,2.78986e-10,8.06597e-10,2.02958e-09,4.92954e-09,1.17197e-08,2.73291e-08,6.25271e-08,1.40366e-07,3.09177e-07,6.682e-07,1.41696e-06,2.9482e-06,6.01875e-06,1.20561e-05,2.36947e-05,4.56923e-05,8.64533e-05,0.000160496,0.000292341,0.000522467,0.000916157,0.00157624,0.00266081,0.00440702,0.00716167,0.0114188,0.0178634,0.0274186,0.0412914,0.0610111,0.0884489,0.125808,0.175573,0.240403,0.322962,0.425691,0.550515,0.698509,0.869571,1.0621,1.27279,1.4965,1.72634,1.9539,2.16974,2.36398,2.52705,2.65045,2.72753,2.75409,2.72878,2.65328,2.5322,2.37271,2.18402,1.97671,1.76205,1.55133,1.35537,1.18413,1.04647,0.950126,0.901661,0.906497,0.968886,1.09179,1.2766,1.52283,1.82759,2.18522,2.58687,3.02041,3.47051,3.91917,4.34655,4.73219,5.05641,5.30183,5.4548,5.50661,5.45418,5.30041,5.05382,4.7278,4.33937,3.90767,3.45248,2.99268,2.545,2.12316,1.73731,1.39387,1.09571,0.842569,0.631602,0.457968,0.31542,0.19678,0.0943157,2.66944e-07,
0,3.10064e-10,8.93519e-10,2.2392e-09,5.41581e-09,1.28221e-08,2.97777e-08,6.78572e-08,1.51737e-07,3.32954e-07,7.16916e-07,1.51477e-06,3.14061e-06,6.38959e-06,1.27562e-05,2.49896e-05,4.80378e-05,9.06135e-05,0.000167721,0.000304626,0.000542913,0.000949456,0.0016293,0.00274351,0.00453307,0.00734948,0.0116922,0.0182522,0.0279583,0.0420223,0.0619759,0.0896891,0.127359,0.177456,0.242619,0.325483,0.428453,0.553411,0.701393,0.872255,1.06437,1.27442,1.49727,1.72605,1.95243,2.16704,2.36008,2.52209,2.64466,2.72121,2.7476,2.7225,2.64758,2.52739,2.36906,2.18169,1.97579,1.76254,1.55318,1.35846,1.18832,1.05163,0.95611,0.908323,0.913691,0.97645,1.09952,1.28428,1.53014,1.8342,2.19072,2.59086,3.02248,3.47033,3.91651,4.34133,4.72451,5.04656,5.29027,5.44216,5.49358,5.44151,5.2888,5.04389,4.72,4.33396,3.90474,3.45191,2.99419,2.54823,2.12766,1.74261,1.39953,1.10133,0.847841,0.636268,0.461854,0.318409,0.198802,0.0953344,2.73157e-07,
